0.000000,0.000000,0.000000,0.200000,0.000000,-0.400000,1.060000,3.926991,-1.570796,0.000000
0.000000,0.000000,0.000000,0.200000,0.000000,-0.400000,1.060000,3.926991,-1.570796,0.000000
-0.000001,0.000000,-0.000000,0.200000,-0.000000,-0.400000,1.060000,3.926991,-1.570796,0.000001
-0.000003,0.000000,0.000003,0.200000,-0.000003,-0.400000,1.060001,3.926990,-1.570797,0.000005
-0.000008,-0.000000,0.000009,0.199999,-0.000011,-0.399999,1.060002,3.926989,-1.570797,0.000013
-0.000017,-0.000000,0.000020,0.199998,-0.000024,-0.399999,1.060003,3.926988,-1.570798,0.000028
-0.000032,-0.000000,0.000038,0.199996,-0.000044,-0.399998,1.060006,3.926986,-1.570799,0.000052
-0.000052,-0.000000,0.000063,0.199993,-0.000072,-0.399996,1.060010,3.926982,-1.570801,0.000085
-0.000080,-0.000000,0.000097,0.199989,-0.000111,-0.399994,1.060016,3.926978,-1.570804,0.000129
-0.000116,-0.000000,0.000141,0.199984,-0.000162,-0.399991,1.060023,3.926973,-1.570807,0.000188
-0.000160,-0.000000,0.000196,0.199978,-0.000225,-0.399988,1.060031,3.926966,-1.570811,0.000260
-0.000215,-0.000000,0.000264,0.199971,-0.000303,-0.399984,1.060042,3.926957,-1.570816,0.000349
-0.000281,-0.000000,0.000345,0.199962,-0.000396,-0.399979,1.060054,3.926947,-1.570822,0.000456
-0.000359,-0.000000,0.000442,0.199951,-0.000507,-0.399973,1.060069,3.926936,-1.570829,0.000582
-0.000450,-0.000000,0.000554,0.199939,-0.000635,-0.399966,1.060085,3.926922,-1.570837,0.000728
-0.000554,-0.000000,0.000684,0.199925,-0.000783,-0.399958,1.060105,3.926907,-1.570846,0.000897
-0.000673,-0.000000,0.000831,0.199909,-0.000952,-0.399949,1.060126,3.926890,-1.570857,0.001089
-0.000807,-0.000000,0.000998,0.199890,-0.001143,-0.399939,1.060150,3.926870,-1.570869,0.001305
-0.000957,-0.000001,0.001185,0.199870,-0.001357,-0.399927,1.060177,3.926849,-1.570883,0.001549
-0.001125,-0.000001,0.001393,0.199847,-0.001594,-0.399914,1.060207,3.926825,-1.570898,0.001819
-0.001309,-0.000001,0.001622,0.199821,-0.001857,-0.399900,1.060239,3.926799,-1.570914,0.002117
-0.001513,-0.000001,0.001875,0.199793,-0.002146,-0.399884,1.060274,3.926771,-1.570933,0.002446
-0.001735,-0.000002,0.002152,0.199763,-0.002462,-0.399866,1.060312,3.926740,-1.570953,0.002807
-0.001978,-0.000002,0.002452,0.199729,-0.002805,-0.399847,1.060354,3.926707,-1.570975,0.003199
-0.002242,-0.000003,0.002779,0.199693,-0.003179,-0.399825,1.060398,3.926671,-1.570998,0.003626
-0.002527,-0.000004,0.003131,0.199653,-0.003581,-0.399802,1.060445,3.926633,-1.571024,0.004087
-0.002833,-0.000005,0.003509,0.199611,-0.004013,-0.399777,1.060495,3.926593,-1.571052,0.004582
-0.003164,-0.000006,0.003917,0.199565,-0.004478,-0.399750,1.060548,3.926550,-1.571082,0.005118
-0.003517,-0.000007,0.004349,0.199516,-0.004972,-0.399721,1.060604,3.926504,-1.571113,0.005688
-0.003895,-0.000009,0.004812,0.199464,-0.005500,-0.399689,1.060664,3.926456,-1.571147,0.006300
-0.004297,-0.000011,0.005302,0.199408,-0.006060,-0.399655,1.060725,3.926406,-1.571184,0.006951
-0.004725,-0.000013,0.005822,0.199349,-0.006653,-0.399619,1.060790,3.926353,-1.571222,0.007643
-0.005177,-0.000016,0.006370,0.199286,-0.007279,-0.399580,1.060858,3.926297,-1.571263,0.008376
-0.005658,-0.000019,0.006950,0.199219,-0.007941,-0.399538,1.060928,3.926239,-1.571306,0.009156
-0.006167,-0.000022,0.007561,0.199149,-0.008638,-0.399493,1.061001,3.926179,-1.571352,0.009980
-0.006701,-0.000026,0.008200,0.199074,-0.009368,-0.399445,1.061076,3.926117,-1.571400,0.010848
-0.007264,-0.000031,0.008869,0.198996,-0.010131,-0.399394,1.061154,3.926052,-1.571451,0.011760
-0.007856,-0.000036,0.009569,0.198914,-0.010930,-0.399340,1.061234,3.925986,-1.571505,0.012722
-0.008476,-0.000042,0.010299,0.198828,-0.011763,-0.399283,1.061316,3.925917,-1.571561,0.013730
-0.009129,-0.000049,0.011062,0.198737,-0.012634,-0.399222,1.061400,3.925846,-1.571620,0.014790
-0.009808,-0.000056,0.011852,0.198642,-0.013534,-0.399158,1.061485,3.925774,-1.571681,0.015896
-0.010520,-0.000065,0.012674,0.198543,-0.014472,-0.399090,1.061573,3.925700,-1.571745,0.017055
-0.011265,-0.000074,0.013528,0.198439,-0.015447,-0.399018,1.061662,3.925624,-1.571813,0.018269
-0.012038,-0.000085,0.014408,0.198332,-0.016451,-0.398942,1.061751,3.925546,-1.571882,0.019530
-0.012847,-0.000096,0.015322,0.198219,-0.017493,-0.398862,1.061843,3.925467,-1.571956,0.020850
-0.013687,-0.000109,0.016264,0.198102,-0.018567,-0.398777,1.061935,3.925387,-1.572032,0.022222
-0.014561,-0.000123,0.017237,0.197980,-0.019676,-0.398688,1.062027,3.925306,-1.572111,0.023652
-0.015467,-0.000139,0.018235,0.197853,-0.020814,-0.398595,1.062120,3.925224,-1.572193,0.025134
-0.016406,-0.000156,0.019260,0.197722,-0.021984,-0.398497,1.062214,3.925141,-1.572278,0.026672
-0.017376,-0.000175,0.020312,0.197587,-0.023182,-0.398395,1.062307,3.925057,-1.572366,0.028265
-0.018384,-0.000195,0.021393,0.197446,-0.024414,-0.398288,1.062400,3.924973,-1.572457,0.029920
-0.019428,-0.000218,0.022501,0.197300,-0.025677,-0.398175,1.062493,3.924888,-1.572552,0.031636
-0.020509,-0.000242,0.023637,0.197149,-0.026972,-0.398057,1.062585,3.924803,-1.572650,0.033416
-0.021622,-0.000268,0.024795,0.196994,-0.028292,-0.397934,1.062677,3.924718,-1.572751,0.035252
-0.022771,-0.000297,0.025976,0.196833,-0.029639,-0.397806,1.062767,3.924633,-1.572855,0.037147
-0.023957,-0.000328,0.027183,0.196667,-0.031014,-0.397672,1.062857,3.924547,-1.572963,0.039109
-0.025178,-0.000361,0.028410,0.196496,-0.032412,-0.397533,1.062945,3.924463,-1.573074,0.041130
-0.026435,-0.000397,0.029659,0.196320,-0.033835,-0.397388,1.063031,3.924379,-1.573189,0.043214
-0.027728,-0.000435,0.030928,0.196139,-0.035281,-0.397238,1.063116,3.924295,-1.573306,0.045362
-0.029059,-0.000476,0.032218,0.195952,-0.036750,-0.397082,1.063199,3.924212,-1.573428,0.047576
-0.030429,-0.000520,0.033528,0.195760,-0.038242,-0.396919,1.063280,3.924131,-1.573552,0.049858
-0.031829,-0.000567,0.034849,0.195563,-0.039748,-0.396752,1.063359,3.924050,-1.573680,0.052195
-0.033278,-0.000618,0.036198,0.195360,-0.041283,-0.396577,1.063435,3.923970,-1.573812,0.054618
-0.034756,-0.000671,0.037554,0.195152,-0.042828,-0.396397,1.063509,3.923892,-1.573947,0.057094
-0.036270,-0.000728,0.038924,0.194939,-0.044388,-0.396211,1.063580,3.923815,-1.574085,0.059635
-0.037826,-0.000789,0.040312,0.194720,-0.045967,-0.396019,1.063649,3.923740,-1.574227,0.062252
-0.039423,-0.000853,0.041714,0.194495,-0.047564,-0.395820,1.063715,3.923667,-1.574373,0.064942
-0.041057,-0.000921,0.043127,0.194265,-0.049172,-0.395615,1.063778,3.923595,-1.574522,0.067701
-0.042722,-0.000993,0.044543,0.194030,-0.050784,-0.395404,1.063838,3.923525,-1.574674,0.070517
-0.044435,-0.001070,0.045978,0.193788,-0.052417,-0.395186,1.063895,3.923458,-1.574830,0.073423
-0.046175,-0.001150,0.047410,0.193542,-0.054047,-0.394963,1.063948,3.923392,-1.574989,0.076378
-0.047965,-0.001235,0.048859,0.193289,-0.055696,-0.394733,1.063999,3.923329,-1.575153,0.079426
-0.049782,-0.001323,0.050305,0.193032,-0.057340,-0.394497,1.064046,3.923269,-1.575318,0.082526
-0.051643,-0.001417,0.051760,0.192769,-0.058996,-0.394255,1.064090,3.923210,-1.575488,0.085710
-0.053547,-0.001516,0.053223,0.192499,-0.060659,-0.394005,1.064131,3.923155,-1.575662,0.088974
-0.055481,-0.001619,0.054680,0.192224,-0.062316,-0.393751,1.064168,3.923102,-1.575839,0.092296
-0.057464,-0.001727,0.056147,0.191943,-0.063985,-0.393489,1.064202,3.923052,-1.576019,0.095712
-0.059472,-0.001840,0.057605,0.191657,-0.065642,-0.393222,1.064233,3.923005,-1.576202,0.099179
-0.061532,-0.001959,0.059072,0.191364,-0.067310,-0.392948,1.064261,3.922961,-1.576390,0.102745
-0.063620,-0.002082,0.060529,0.191067,-0.068966,-0.392668,1.064285,3.922920,-1.576580,0.106367
-0.065748,-0.002211,0.061985,0.190763,-0.070621,-0.392383,1.064305,3.922882,-1.576774,0.110069
-0.067917,-0.002346,0.063439,0.190453,-0.072273,-0.392091,1.064323,3.922847,-1.576971,0.113851
-0.070115,-0.002486,0.064882,0.190139,-0.073912,-0.391794,1.064337,3.922816,-1.577171,0.117694
-0.072363,-0.002632,0.066326,0.189818,-0.075552,-0.391490,1.064348,3.922788,-1.577374,0.121633
-0.074647,-0.002783,0.067763,0.189490,-0.077184,-0.391180,1.064356,3.922763,-1.577581,0.125646
-0.076955,-0.002940,0.069184,0.189159,-0.078797,-0.390866,1.064360,3.922743,-1.577790,0.129714
-0.079311,-0.003103,0.070601,0.188821,-0.080406,-0.390545,1.064361,3.922725,-1.578003,0.133874
-0.081709,-0.003273,0.072012,0.188476,-0.082008,-0.390218,1.064360,3.922712,-1.578219,0.138122
-0.084138,-0.003448,0.073409,0.188127,-0.083593,-0.389886,1.064355,3.922702,-1.578437,0.142434
-0.086607,-0.003630,0.074796,0.187771,-0.085167,-0.389548,1.064347,3.922696,-1.578659,0.146830
-0.089107,-0.003817,0.076168,0.187410,-0.086723,-0.389205,1.064337,3.922694,-1.578883,0.151294
-0.091642,-0.004010,0.077525,0.187043,-0.088263,-0.388858,1.064324,3.922696,-1.579110,0.155830
