0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000029,-0.000001,-0.000003,-0.000004,0.000004,0.000005,-0.000006,-0.000003,0.000048
-0.000118,0.000143,-0.000016,-0.000164,0.000009,0.000024,-0.000019,-0.000011,0.000191
-0.000263,0.000318,-0.000035,-0.000366,0.000020,0.000053,-0.000043,-0.000024,0.000426
-0.000463,0.000563,-0.000062,-0.000646,0.000035,0.000093,-0.000075,-0.000042,0.000751
-0.000718,0.000875,-0.000096,-0.001004,0.000054,0.000142,-0.000115,-0.000065,0.001164
-0.001023,0.001251,-0.000137,-0.001435,0.000077,0.000201,-0.000162,-0.000093,0.001659
-0.001382,0.001694,-0.000186,-0.001943,0.000104,0.000269,-0.000217,-0.000125,0.002239
-0.001787,0.002196,-0.000241,-0.002518,0.000134,0.000345,-0.000278,-0.000161,0.002894
-0.002244,0.002764,-0.000304,-0.003168,0.000169,0.000430,-0.000345,-0.000203,0.003633
-0.002746,0.003390,-0.000372,-0.003884,0.000207,0.000521,-0.000419,-0.000248,0.004445
-0.003295,0.004075,-0.000448,-0.004668,0.000249,0.000620,-0.000498,-0.000297,0.005332
-0.003889,0.004818,-0.000529,-0.005517,0.000295,0.000726,-0.000582,-0.000351,0.006292
-0.004530,0.005620,-0.000618,-0.006433,0.000345,0.000838,-0.000672,-0.000409,0.007328
-0.005211,0.006471,-0.000712,-0.007405,0.000398,0.000956,-0.000766,-0.000470,0.008428
-0.005939,0.007380,-0.000812,-0.008444,0.000455,0.001080,-0.000865,-0.000536,0.009603
-0.006706,0.008337,-0.000919,-0.009536,0.000516,0.001208,-0.000968,-0.000605,0.010842
-0.007512,0.009342,-0.001031,-0.010684,0.000581,0.001341,-0.001075,-0.000677,0.012145
-0.008363,0.010399,-0.001149,-0.011891,0.000650,0.001479,-0.001186,-0.000754,0.013520
-0.009250,0.011497,-0.001272,-0.013144,0.000723,0.001619,-0.001299,-0.000834,0.014953
-0.010174,0.012638,-0.001400,-0.014446,0.000800,0.001763,-0.001415,-0.000917,0.016446
-0.011137,0.013822,-0.001535,-0.015797,0.000882,0.001909,-0.001534,-0.001003,0.018004
-0.012138,0.015046,-0.001674,-0.017194,0.000968,0.002057,-0.001655,-0.001094,0.019623
-0.013174,0.016307,-0.001818,-0.018632,0.001058,0.002207,-0.001778,-0.001187,0.021300
-0.014248,0.017606,-0.001968,-0.020114,0.001153,0.002358,-0.001902,-0.001284,0.023041
-0.015355,0.018936,-0.002123,-0.021630,0.001252,0.002508,-0.002027,-0.001383,0.024834
-0.016492,0.020292,-0.002282,-0.023176,0.001357,0.002658,-0.002152,-0.001486,0.026678
-0.017670,0.021685,-0.002446,-0.024764,0.001466,0.002807,-0.002278,-0.001592,0.028590
-0.018873,0.023095,-0.002614,-0.026372,0.001581,0.002954,-0.002402,-0.001701,0.030545
-0.020113,0.024533,-0.002788,-0.028011,0.001701,0.003099,-0.002526,-0.001813,0.032560
-0.021380,0.025989,-0.002965,-0.029670,0.001826,0.003241,-0.002649,-0.001927,0.034622
-0.022678,0.027464,-0.003146,-0.031351,0.001957,0.003379,-0.002770,-0.002044,0.036738
-0.024004,0.028952,-0.003332,-0.033047,0.002093,0.003513,-0.002888,-0.002164,0.038901
-0.025363,0.030458,-0.003522,-0.034763,0.002236,0.003643,-0.003005,-0.002287,0.041122
-0.026752,0.031975,-0.003717,-0.036492,0.002385,0.003767,-0.003119,-0.002413,0.043394
-0.028163,0.033495,-0.003914,-0.038223,0.002539,0.003885,-0.003228,-0.002541,0.045707
-0.029600,0.035018,-0.004116,-0.039958,0.002700,0.003996,-0.003334,-0.002671,0.048064
-0.031065,0.036546,-0.004321,-0.041698,0.002867,0.004100,-0.003436,-0.002804,0.050473
-0.032553,0.038071,-0.004530,-0.043435,0.003040,0.004197,-0.003533,-0.002939,0.052925
-0.034072,0.039598,-0.004742,-0.045174,0.003220,0.004286,-0.003626,-0.003077,0.055431
-0.035605,0.041111,-0.004958,-0.046896,0.003406,0.004366,-0.003713,-0.003217,0.057968
-0.037167,0.042620,-0.005177,-0.048614,0.003599,0.004437,-0.003795,-0.003359,0.060557
-0.038757,0.044121,-0.005400,-0.050323,0.003799,0.004500,-0.003871,-0.003504,0.063197
-0.040358,0.045600,-0.005625,-0.052006,0.004004,0.004552,-0.003940,-0.003650,0.065864
-0.041989,0.047069,-0.005854,-0.053677,0.004217,0.004596,-0.004004,-0.003799,0.068588
